time_ms,iso,REGIME_MOTEUR,TENSION_ALIMENTATION_CALCULATEUR_CONTROLE_MOTEUR,TEMPERATURE_D_EAU_MOTEUR_d,TEMPS_INJECTION_CYLINDRE_01,TEMPS_INJECTION_CYLINDRE_02,TEMPS_INJECTION_CYLINDRE_03,TEMPS_INJECTION_CYLINDRE_04,TENSION_SONDE_A_OXYGENE_AMONT,TENSION_SONDE_A_OXYGENE_AVAL,FACTEUR_CORRECTION_RICHESSE_AMONT,FACTEUR_CORRECTION_RICHESSE_AVAL,AVANCE_ALLUMAGE_OPTIMAL,AVANCE_ALLUMAGE_APPLIQUEE_A_CHAQUE_CYLINDRE,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_01,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_02,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_03,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_04,TEMP_AIR_ADMISSION_SUP,REMPLISSAGE_DE_CONSIGNE,REMPLISSAGE_MESURE,DEBIT_AIR,CONSIGNE_PRESSION_ADMISSION,PRESSIONTUBULURE,ANGLE_PAPILLON_CONSIGNE,ANGLE_PAPILLON_MESURE,CONSIGNE_POSITION_DEPHASEUR_AAC_ADMISSION,POS_DEPHASEUR_ACC_1,ETAT_COH_POSITION_AAC_ADMI_VIL,DEPASSEMENT_SEUIL_ENCRASSEMENT_MOTEUR,COUPLE_MOTEUR_AVANCE,COUPLE_RESISTANT_MOTEUR_ESTIME,COUPLE_VOLONTE_CONDUCTEUR,REGMOTRALENTI,VITESSE_VEHICULE,POSPEDACC1,RAPPORT_ENGAGE,ETAT_FONCTIONNEMENT_MOTEUR_THERMIQUE,CONSIGNE_VITESSE_GMV_C5,TEMPERATURE_AIR_EXTERIEUR,PRESSION_ATMOSPHERIQUE
1788929067229,2026-09-09T08:44:27.229,2348.0,14.100000000000001,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9839999999993196E-5,1.9839999999993196E-5,43.0,4.0,0.0,0.0,0.0,0.0,38.0,14.0,14.0,17.900000000000002,189.0,210.0,4.0,4.0,0.0,1.0,1.0,1.0,-21.6875,22.4375,-21.375,750.0,56.0,0.0,8.0,0.0,44.0,17.0,878.0
1788929067798,2026-09-09T08:44:27.798,2174.0,14.100000000000001,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9839999999993196E-5,1.9839999999993196E-5,42.0,4.0,0.0,0.0,0.0,0.0,38.0,13.0,13.0,15.600000000000001,189.0,210.0,4.0,4.0,0.0,1.0,1.0,0.0,-21.6875,22.4375,-21.375,750.0,52.0,0.0,8.0,0.0,44.0,17.0,878.0
1788929068460,2026-09-09T08:44:28.460,2003.0,14.200000000000001,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9839999999993196E-5,1.9839999999993196E-5,41.0,4.0,0.0,0.0,0.0,0.0,38.0,13.0,13.0,14.200000000000001,189.0,210.0,3.0,3.0,0.0,1.0,1.0,0.0,-22.4375,23.8125,-22.125,750.0,47.0,0.0,8.0,0.0,44.0,17.0,878.0
1788929069019,2026-09-09T08:44:29.019,1828.0,14.100000000000001,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9839999999993196E-5,1.9839999999993196E-5,39.0,5.0,0.0,0.0,0.0,0.0,38.0,13.0,14.0,13.600000000000001,189.0,210.0,3.0,3.0,0.0,1.0,1.0,1.0,-22.4375,23.8125,-22.125,750.0,45.0,0.0,8.0,0.0,44.0,17.0,878.0
1788929069641,2026-09-09T08:44:29.641,1754.0,14.200000000000001,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9839999999993196E-5,1.9839999999993196E-5,39.0,6.0,0.0,0.0,0.0,0.0,38.0,13.0,13.0,12.700000000000001,189.0,210.0,3.0,3.0,0.0,1.0,1.0,1.0,-23.6875,25.375,-23.4375,750.0,43.0,0.0,8.0,0.0,44.0,17.0,878.0
1788929070221,2026-09-09T08:44:30.221,1674.0,14.100000000000001,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9839999999993196E-5,1.9839999999993196E-5,37.0,7.0,0.0,0.0,0.0,0.0,39.0,13.0,13.0,11.700000000000001,189.0,210.0,3.0,3.0,0.0,1.0,1.0,0.0,-23.6875,25.375,-23.4375,750.0,41.0,0.0,8.0,0.0,44.0,17.0,878.0
1788929070789,2026-09-09T08:44:30.789,1620.0,14.100000000000001,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9839999999993196E-5,1.9839999999993196E-5,37.0,7.0,0.0,0.0,0.0,0.0,39.0,13.0,13.0,10.9,189.0,210.0,2.0,3.0,0.0,1.0,1.0,1.0,-24.0625,25.75,-23.8125,750.0,40.0,0.0,8.0,0.0,44.0,17.0,878.0
1788929071382,2026-09-09T08:44:31.382,1550.0,14.100000000000001,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9839999999993196E-5,1.9839999999993196E-5,38.0,7.0,0.0,0.0,0.0,0.0,39.0,13.0,12.0,10.3,189.0,189.0,2.0,2.0,0.0,1.0,1.0,1.0,-24.0625,25.75,-23.8125,750.0,38.0,0.0,8.0,0.0,44.0,17.0,878.0
1788929072110,2026-09-09T08:44:32.110,1485.0,14.200000000000001,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9839999999993196E-5,1.9839999999993196E-5,44.0,6.0,0.0,0.0,0.0,0.0,39.0,13.0,12.0,9.200000000000001,189.0,210.0,2.0,2.0,0.0,1.0,1.0,0.0,-18.5625,27.25,-25.3125,750.0,37.0,5.9,8.0,1.0,30.0,17.0,878.0
1788929072692,2026-09-09T08:44:32.692,1234.0,14.200000000000001,93.0,3.62,3.62,3.62,3.62,48.0,9.0,1.9839999999993196E-5,1.9839999999993196E-5,24.0,14.0,0.0,0.0,0.0,0.0,39.0,33.0,28.0,24.5,462.0,420.0,7.0,7.0,0.0,1.0,1.0,1.0,-18.5625,27.25,-25.3125,750.0,36.0,15.5,8.0,2.0,30.0,17.0,878.0
1788929073343,2026-09-09T08:44:33.343,2081.0,14.100000000000001,93.0,3.5300000000000002,3.5300000000000002,3.5300000000000002,3.5300000000000002,717.0,771.0,-0.019528220000000013,-0.019528220000000013,25.0,22.0,0.0,0.0,0.0,0.0,39.0,32.0,28.0,30.5,441.0,420.0,8.0,8.0,0.0,1.0,1.0,1.0,36.0625,20.0625,45.375,750.0,36.0,19.900000000000002,8.0,2.0,30.0,17.0,878.0
1788929073884,2026-09-09T08:44:33.884,1949.0,14.200000000000001,93.0,5.39,5.39,5.39,5.39,405.0,92.0,0.0490197,0.0490197,24.0,21.0,0.0,0.0,0.0,0.0,40.0,41.0,39.0,41.2,567.0,546.0,11.0,10.0,0.0,1.0,1.0,0.0,36.0625,20.0625,45.375,750.0,37.0,24.5,8.0,2.0,30.0,17.0,878.0
1788929074445,2026-09-09T08:44:34.445,1982.0,14.200000000000001,93.0,7.98,7.98,7.98,7.98,78.0,78.0,0.05279655,0.05279655,19.0,15.0,0.0,0.0,0.0,0.0,40.0,65.0,65.0,71.3,777.0,777.0,22.0,22.0,37.0,35.0,1.0,0.0,100.3125,18.625,103.75,750.0,38.0,31.900000000000002,8.0,2.0,30.0,17.0,878.0
1788929074891,2026-09-09T08:44:34.891,2045.0,14.200000000000001,92.0,10.23,10.23,10.23,10.23,454.0,620.0,0.014142969999999977,0.014142969999999977,20.0,14.0,0.0,0.0,0.0,0.0,40.0,69.0,70.0,78.9,798.0,840.0,26.0,27.0,37.0,37.0,1.0,1.0,100.3125,18.625,103.75,750.0,39.0,31.6,8.0,2.0,30.0,17.0,878.0
1788929075480,2026-09-09T08:44:35.480,2103.0,14.200000000000001,92.0,10.15,10.15,10.15,10.15,761.0,698.0,0.02097945000000001,0.02097945000000001,21.0,19.0,0.0,0.0,0.0,0.0,40.0,64.0,68.0,77.7,756.0,819.0,21.0,23.0,37.0,38.0,1.0,1.0,92.0625,18.5,88.75,750.0,40.0,27.900000000000002,8.0,2.0,30.0,17.0,878.0
1788929075939,2026-09-09T08:44:35.939,2166.0,14.200000000000001,92.0,8.040000000000001,8.040000000000001,8.040000000000001,8.040000000000001,761.0,693.0,0.008237349999999977,0.008237349999999977,21.0,21.0,0.0,0.0,0.0,0.0,39.0,53.0,55.0,65.3,609.0,651.0,15.0,15.0,25.0,26.0,1.0,0.0,92.0625,18.5,88.75,750.0,41.0,26.1,8.0,2.0,30.0,17.0,878.0
1788929076557,2026-09-09T08:44:36.557,2215.0,14.100000000000001,92.0,7.25,7.25,7.25,7.25,761.0,673.0,0.0020417899999999878,0.0020417899999999878,21.0,21.0,0.0,0.0,0.0,0.0,39.0,54.0,55.0,66.7,630.0,651.0,15.0,15.0,25.0,27.0,1.0,0.0,76.0,19.0,74.3125,750.0,42.0,27.3,8.0,2.0,30.0,17.0,878.0
1788929076978,2026-09-09T08:44:36.978,2253.0,14.200000000000001,91.0,7.38,7.38,7.38,7.38,722.0,629.0,0.007047069999999989,0.007047069999999989,21.0,21.0,0.0,0.0,0.0,0.0,39.0,53.0,54.0,66.7,609.0,630.0,15.0,15.0,25.0,25.0,1.0,1.0,76.0,19.0,74.3125,750.0,43.0,26.700000000000003,8.0,2.0,30.0,17.0,878.0
1788929077820,2026-09-09T08:44:37.820,2297.0,14.200000000000001,91.0,7.29,7.29,7.29,7.29,664.0,581.0,0.016004689999999988,0.016004689999999988,21.0,21.0,0.0,0.0,0.0,0.0,39.0,50.0,50.0,62.7,588.0,609.0,14.0,14.0,17.0,19.0,1.0,1.0,64.5625,18.6875,60.5625,750.0,43.0,21.3,8.0,2.0,29.0,17.0,878.0
1788929078342,2026-09-09T08:44:38.342,2329.0,14.200000000000001,91.0,4.15,4.15,4.15,4.15,786.0,737.0,-0.026837760000000016,-0.026837760000000016,26.0,26.0,0.0,0.0,0.0,0.0,38.0,32.0,32.0,40.6,420.0,441.0,9.0,9.0,0.0,1.0,1.0,0.0,64.5625,18.6875,60.5625,750.0,44.0,19.3,8.0,2.0,29.0,17.0,878.0
1788929078987,2026-09-09T08:44:38.987,2339.0,14.200000000000001,91.0,4.01,4.01,4.01,4.01,478.0,229.0,0.004521539999999991,0.004521539999999991,27.0,27.0,0.0,0.0,0.0,0.0,38.0,32.0,31.0,39.400000000000006,420.0,420.0,9.0,9.0,0.0,1.0,1.0,1.0,29.4375,19.1875,27.125,750.0,44.0,15.600000000000001,8.0,2.0,29.0,17.0,878.0
1788929079440,2026-09-09T08:44:39.440,2339.0,14.200000000000001,91.0,2.73,2.73,2.73,2.73,776.0,668.0,-0.040457309999999996,-0.040457309999999996,29.0,29.0,0.0,0.0,0.0,0.0,38.0,18.0,20.0,24.700000000000003,252.0,273.0,6.0,6.0,0.0,1.0,1.0,1.0,29.4375,19.1875,27.125,750.0,44.0,12.700000000000001,8.0,2.0,29.0,17.0,878.0
1788929080088,2026-09-09T08:44:40.088,2315.0,14.200000000000001,91.0,2.19,2.19,2.19,2.19,58.0,53.0,-0.014622130000000011,-0.014622130000000011,35.0,35.0,0.0,0.0,0.0,0.0,38.0,18.0,17.0,21.700000000000003,252.0,252.0,6.0,6.0,0.0,0.0,1.0,0.0,9.5,19.9375,11.25,750.0,43.0,12.700000000000001,8.0,2.0,29.0,17.0,878.0
1788929080668,2026-09-09T08:44:40.668,2293.0,14.200000000000001,90.0,2.35,2.35,2.35,2.35,439.0,97.0,0.047173240000000005,0.047173240000000005,34.0,34.0,0.0,0.0,0.0,0.0,38.0,18.0,17.0,21.900000000000002,252.0,252.0,6.0,6.0,0.0,1.0,1.0,1.0,9.5,19.9375,11.25,750.0,42.0,14.200000000000001,8.0,2.0,29.0,17.0,878.0
1788929081333,2026-09-09T08:44:41.333,2271.0,14.200000000000001,90.0,2.52,2.52,2.52,2.52,92.0,297.0,0.011594549999999981,0.011594549999999981,29.0,29.0,0.0,0.0,0.0,0.0,38.0,22.0,21.0,25.8,315.0,294.0,7.0,7.0,0.0,0.0,1.0,1.0,16.3125,20.0,18.4375,750.0,42.0,15.200000000000001,8.0,2.0,29.0,17.0,878.0
1788929081896,2026-09-09T08:44:41.896,2240.0,14.100000000000001,90.0,2.77,2.77,2.77,2.77,732.0,708.0,-0.02680724000000001,-0.02680724000000001,28.0,24.0,0.0,0.0,0.0,0.0,39.0,32.0,27.0,33.6,420.0,378.0,9.0,9.0,0.0,1.0,1.0,0.0,16.3125,20.0,18.4375,750.0,42.0,19.3,8.0,2.0,29.0,17.0,878.0
1788929082608,2026-09-09T08:44:42.608,2249.0,14.100000000000001,90.0,4.07,4.07,4.07,4.07,756.0,668.0,-0.018727070000000012,-0.018727070000000012,26.0,26.0,0.0,0.0,0.0,0.0,39.0,34.0,32.0,39.300000000000004,462.0,441.0,10.0,10.0,0.0,1.0,1.0,0.0,37.0,19.125,38.75,750.0,42.0,19.700000000000003,8.0,2.0,29.0,17.0,878.0
1788929083125,2026-09-09T08:44:43.125,2266.0,14.200000000000001,90.0,4.3100000000000005,4.3100000000000005,4.3100000000000005,4.3100000000000005,786.0,693.0,-0.00961685000000001,-0.00961685000000001,25.0,25.0,0.0,0.0,0.0,0.0,39.0,33.0,32.0,39.800000000000004,462.0,441.0,10.0,10.0,0.0,1.0,1.0,1.0,37.0,19.125,38.75,750.0,42.0,19.900000000000002,8.0,2.0,29.0,17.0,878.0
1788929083890,2026-09-09T08:44:43.890,2271.0,14.200000000000001,90.0,4.37,4.37,4.37,4.37,620.0,278.0,-0.005061740000000009,-0.005061740000000009,25.0,25.0,0.0,0.0,0.0,0.0,39.0,33.0,33.0,39.900000000000006,462.0,462.0,10.0,10.0,0.0,1.0,1.0,0.0,36.625,18.9375,38.0625,750.0,43.0,19.900000000000002,8.0,2.0,29.0,17.0,878.0
1788929084371,2026-09-09T08:44:44.371,2275.0,14.200000000000001,90.0,4.2700000000000005,4.2700000000000005,4.2700000000000005,4.2700000000000005,83.0,185.0,0.0035830499999999765,0.0035830499999999765,26.0,26.0,0.0,0.0,0.0,0.0,39.0,33.0,33.0,40.6,441.0,462.0,10.0,10.0,0.0,1.0,1.0,0.0,36.625,18.9375,38.0625,750.0,43.0,19.900000000000002,8.0,2.0,29.0,17.0,878.0
1788929084890,2026-09-09T08:44:44.890,2293.0,14.200000000000001,90.0,4.24,4.24,4.24,4.24,766.0,693.0,-0.003543370000000018,-0.003543370000000018,26.0,26.0,0.0,0.0,0.0,0.0,39.0,33.0,32.0,40.5,441.0,441.0,10.0,10.0,0.0,1.0,1.0,1.0,36.4375,19.0,35.0,750.0,43.0,18.1,8.0,2.0,29.0,17.0,878.0
1788929085360,2026-09-09T08:44:45.360,2293.0,14.200000000000001,90.0,3.89,3.89,3.89,3.89,732.0,551.0,0.001042260000000017,0.001042260000000017,27.0,27.0,0.0,0.0,0.0,0.0,39.0,28.0,28.0,35.1,378.0,399.0,8.0,8.0,0.0,1.0,1.0,1.0,36.4375,19.0,35.0,750.0,43.0,16.1,8.0,2.0,29.0,17.0,878.0
1788929086067,2026-09-09T08:44:46.067,2293.0,14.200000000000001,90.0,3.0500000000000003,3.0500000000000003,3.0500000000000003,3.0500000000000003,78.0,117.0,-0.009716040000000009,-0.009716040000000009,33.0,12.0,0.0,0.0,0.0,0.0,39.0,14.0,15.0,18.400000000000002,189.0,231.0,4.0,4.0,0.0,1.0,1.0,0.0,-1.125,20.875,-0.875,750.0,42.0,8.1,8.0,2.0,29.0,17.0,878.0
1788929086658,2026-09-09T08:44:46.658,2249.0,14.200000000000001,90.0,1.82,1.82,1.82,1.82,58.0,48.0,0.046555210000000014,0.046555210000000014,43.0,13.0,0.0,0.0,0.0,0.0,39.0,14.0,13.0,16.2,189.0,189.0,4.0,4.0,0.0,1.0,1.0,1.0,-1.125,20.875,-0.875,750.0,41.0,0.0,8.0,2.0,29.0,17.0,878.0
1788929087270,2026-09-09T08:44:47.270,2198.0,14.200000000000001,90.0,1.84,1.84,1.84,1.84,63.0,87.0,0.09812638000000001,0.09812638000000001,42.0,-2.0,0.0,0.0,0.0,0.0,39.0,14.0,13.0,16.1,189.0,210.0,4.0,4.0,0.0,1.0,1.0,1.0,-17.125,20.875,-19.625,750.0,40.0,0.0,8.0,2.0,29.0,17.0,878.0
1788929087798,2026-09-09T08:44:47.798,2126.0,14.200000000000001,90.0,1.92,1.92,1.92,1.92,278.0,43.0,0.15203995999999997,0.15203995999999997,42.0,-16.0,0.0,0.0,0.0,0.0,39.0,13.0,14.0,15.600000000000001,189.0,210.0,4.0,4.0,0.0,1.0,1.0,0.0,-17.125,20.875,-19.625,750.0,38.0,0.0,8.0,0.0,29.0,17.0,878.0
1788929088520,2026-09-09T08:44:48.520,2020.0,14.200000000000001,90.0,0.0,0.0,0.0,0.0,4.0,9.0,1.9839999999993196E-5,1.9839999999993196E-5,41.0,4.0,0.0,0.0,0.0,0.0,39.0,13.0,14.0,14.5,189.0,210.0,3.0,3.0,0.0,1.0,1.0,0.0,-20.4375,21.875,-20.1875,750.0,35.0,0.0,8.0,0.0,29.0,17.0,878.0
1788929089064,2026-09-09T08:44:49.064,1811.0,14.200000000000001,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9839999999993196E-5,1.9839999999993196E-5,39.0,4.0,0.0,0.0,0.0,0.0,39.0,13.0,14.0,13.700000000000001,189.0,210.0,3.0,3.0,0.0,1.0,1.0,1.0,-20.4375,21.875,-20.1875,750.0,33.0,0.0,8.0,0.0,29.0,17.0,878.0
1788929089783,2026-09-09T08:44:49.783,1723.0,14.200000000000001,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9839999999993196E-5,1.9839999999993196E-5,38.0,6.0,0.0,0.0,0.0,0.0,39.0,13.0,14.0,11.9,189.0,210.0,3.0,3.0,0.0,1.0,1.0,1.0,-16.5625,23.4375,-21.5,750.0,30.0,0.0,8.0,2.0,28.0,17.0,878.0
1788929090285,2026-09-09T08:44:50.285,1269.0,14.200000000000001,90.0,2.06,2.06,2.06,2.06,34.0,4.0,1.9839999999993196E-5,1.9839999999993196E-5,39.0,5.0,0.0,0.0,0.0,0.0,39.0,13.0,13.0,7.9,189.0,210.0,1.0,1.0,0.0,1.0,1.0,0.0,-16.5625,23.4375,-21.5,750.0,28.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929091016,2026-09-09T08:44:51.016,1037.0,14.0,90.0,1.55,1.55,1.55,1.55,854.0,771.0,-3.6928999999999435E-4,-3.6928999999999435E-4,31.0,31.0,0.0,0.0,0.0,0.0,39.0,22.0,14.0,7.9,315.0,231.0,3.0,3.0,0.0,2.0,1.0,1.0,-1.875,27.25,-25.3125,750.0,26.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929091604,2026-09-09T08:44:51.604,925.0,14.200000000000001,90.0,2.29,2.29,2.29,2.29,742.0,810.0,-0.009319280000000013,-0.009319280000000013,22.0,-3.0,0.0,0.0,0.0,0.0,40.0,17.0,18.0,8.700000000000001,252.0,273.0,2.0,2.0,0.0,1.0,1.0,0.0,-1.875,27.25,-25.3125,750.0,23.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929092236,2026-09-09T08:44:52.236,851.0,14.200000000000001,90.0,2.08,2.08,2.08,2.08,815.0,810.0,-0.015934489999999996,-0.015934489999999996,23.0,6.0,0.0,0.0,0.0,0.0,40.0,17.0,17.0,7.5,273.0,273.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.8125,28.0,-26.0625,750.0,19.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929092761,2026-09-09T08:44:52.761,789.0,14.200000000000001,90.0,2.11,2.11,2.11,2.11,751.0,795.0,-0.03359793999999999,-0.03359793999999999,22.0,6.0,0.0,0.0,0.0,0.0,40.0,18.0,17.0,7.5,294.0,294.0,1.0,1.0,0.0,1.0,1.0,1.0,-3.8125,28.0,-26.0625,750.0,16.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929093390,2026-09-09T08:44:53.390,764.0,14.100000000000001,90.0,2.16,2.16,2.16,2.16,698.0,771.0,-0.058380180000000004,-0.058380180000000004,21.0,6.0,0.0,0.0,0.0,0.0,40.0,19.0,18.0,7.6000000000000005,294.0,294.0,1.0,1.0,0.0,1.0,1.0,1.0,-2.875,29.125,-27.1875,750.0,12.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929093919,2026-09-09T08:44:53.919,746.0,14.100000000000001,90.0,2.17,2.17,2.17,2.17,625.0,737.0,-0.0884729,-0.0884729,19.0,3.0,0.0,0.0,0.0,0.0,40.0,19.0,18.0,7.6000000000000005,294.0,294.0,1.0,1.0,0.0,1.0,1.0,0.0,-2.875,29.125,-27.1875,750.0,9.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929094645,2026-09-09T08:44:54.645,752.0,14.100000000000001,90.0,2.33,2.33,2.33,2.33,83.0,249.0,-0.03949593000000001,-0.03949593000000001,19.0,0.0,0.0,0.0,0.0,0.0,40.0,19.0,19.0,7.6000000000000005,294.0,294.0,1.0,1.0,0.0,1.0,1.0,0.0,-3.75,29.0,-27.0625,750.0,6.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929095224,2026-09-09T08:44:55.224,759.0,14.100000000000001,90.0,2.16,2.16,2.16,2.16,776.0,708.0,-0.05535107,-0.05535107,21.0,4.0,0.0,0.0,0.0,0.0,40.0,18.0,18.0,7.2,294.0,294.0,1.0,1.0,0.0,1.0,1.0,1.0,-3.75,29.0,-27.0625,750.0,3.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929096085,2026-09-09T08:44:56.085,754.0,14.200000000000001,90.0,2.12,2.12,2.12,2.12,717.0,761.0,-0.060798889999999994,-0.060798889999999994,21.0,6.0,0.0,0.0,0.0,0.0,40.0,18.0,18.0,7.300000000000001,294.0,294.0,1.0,1.0,0.0,1.0,1.0,0.0,-3.375,28.8125,-26.875,750.0,1.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929096569,2026-09-09T08:44:56.569,746.0,14.100000000000001,90.0,2.23,2.23,2.23,2.23,92.0,78.0,-0.041441580000000006,-0.041441580000000006,19.0,1.0,0.0,0.0,0.0,0.0,40.0,18.0,18.0,7.5,294.0,294.0,1.0,1.0,0.0,1.0,1.0,1.0,-3.375,28.8125,-26.875,750.0,0.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929097158,2026-09-09T08:44:57.158,743.0,14.200000000000001,90.0,2.24,2.24,2.24,2.24,122.0,107.0,-0.03638289,-0.03638289,20.0,2.0,0.0,0.0,0.0,0.0,40.0,19.0,18.0,7.5,294.0,315.0,1.0,1.0,0.0,1.0,1.0,1.0,-3.4375,28.875,-26.9375,750.0,0.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929097708,2026-09-09T08:44:57.708,753.0,14.200000000000001,90.0,2.21,2.21,2.21,2.21,585.0,161.0,-0.048346730000000004,-0.048346730000000004,20.0,1.0,0.0,0.0,0.0,0.0,40.0,18.0,18.0,7.6000000000000005,294.0,294.0,1.0,1.0,0.0,1.0,1.0,0.0,-3.4375,28.875,-26.9375,750.0,0.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929098344,2026-09-09T08:44:58.344,750.0,14.100000000000001,90.0,2.17,2.17,2.17,2.17,639.0,664.0,-0.053016289999999994,-0.053016289999999994,21.0,3.0,0.0,0.0,0.0,0.0,40.0,18.0,18.0,7.300000000000001,294.0,294.0,1.0,1.0,0.0,0.0,1.0,0.0,-4.75,28.9375,-26.9375,750.0,0.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929098855,2026-09-09T08:44:58.855,750.0,14.100000000000001,90.0,2.14,2.14,2.14,2.14,97.0,87.0,-0.033658980000000005,-0.033658980000000005,22.0,5.0,0.0,0.0,0.0,0.0,40.0,18.0,18.0,7.300000000000001,294.0,294.0,1.0,1.0,0.0,0.0,1.0,1.0,-4.75,28.9375,-26.9375,750.0,0.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929099529,2026-09-09T08:44:59.529,753.0,14.100000000000001,90.0,2.22,2.22,2.22,2.22,87.0,73.0,-0.02860029,-0.02860029,22.0,4.0,0.0,0.0,0.0,0.0,40.0,18.0,18.0,7.300000000000001,294.0,294.0,1.0,1.0,0.0,1.0,1.0,1.0,-4.125,28.9375,-26.9375,750.0,0.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929100016,2026-09-09T08:45:00.016,749.0,14.100000000000001,90.0,2.22,2.22,2.22,2.22,97.0,87.0,-0.022374210000000005,-0.022374210000000005,21.0,5.0,0.0,0.0,0.0,0.0,40.0,18.0,18.0,7.4,294.0,294.0,1.0,1.0,0.0,1.0,1.0,0.0,-4.125,28.9375,-26.9375,750.0,0.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929100611,2026-09-09T08:45:00.611,749.0,14.100000000000001,90.0,2.21,2.21,2.21,2.21,166.0,97.0,-0.011791400000000007,-0.011791400000000007,21.0,4.0,0.0,0.0,0.0,0.0,40.0,18.0,19.0,7.5,294.0,294.0,1.0,1.0,0.0,1.0,1.0,0.0,-3.0,28.75,-26.75,750.0,0.0,0.0,8.0,1.0,28.0,17.0,878.0
1788929101249,2026-09-09T08:45:01.249,742.0,14.200000000000001,90.0,2.19,2.19,2.19,2.19,732.0,708.0,-0.060768370000000016,-0.060768370000000016,18.0,-1.0,0.0,0.0,0.0,0.0,40.0,58.0,58.0,24.1,861.0,798.0,31.0,32.0,0.0,1.0,1.0,1.0,-3.0,28.75,-26.75,750.0,0.0,16.1,8.0,2.0,28.0,17.0,878.0
1788929102001,2026-09-09T08:45:02.001,2284.0,14.200000000000001,90.0,5.28,5.28,5.28,5.28,449.0,283.0,-0.031003740000000002,-0.031003740000000002,28.0,25.0,0.0,0.0,0.0,0.0,40.0,31.0,27.0,37.300000000000004,420.0,378.0,10.0,9.0,0.0,1.0,1.0,0.0,28.875,24.875,44.8125,750.0,0.0,35.7,8.0,2.0,29.0,17.0,892.0
1788929102442,2026-09-09T08:45:02.442,2262.0,14.200000000000001,90.0,7.3500000000000005,7.3500000000000005,7.3500000000000005,7.3500000000000005,58.0,43.0,0.0033159999999999856,0.0033159999999999856,23.0,23.0,0.0,0.0,0.0,0.0,40.0,49.0,47.0,56.900000000000006,630.0,609.0,14.0,13.0,9.0,10.0,1.0,0.0,28.875,24.875,44.8125,750.0,4.0,36.0,8.0,2.0,29.0,17.0,892.0
1788929103164,2026-09-09T08:45:03.164,2020.0,14.100000000000001,90.0,8.370000000000001,8.370000000000001,8.370000000000001,8.370000000000001,83.0,73.0,0.05816043999999998,0.05816043999999998,19.0,19.0,0.0,0.0,0.0,0.0,40.0,55.0,58.0,62.300000000000004,672.0,714.0,15.0,15.0,28.0,31.0,1.0,1.0,77.0625,19.375,78.0625,750.0,10.0,33.800000000000004,8.0,2.0,29.0,17.0,892.0
1788929103664,2026-09-09T08:45:03.664,1933.0,14.200000000000001,90.0,8.61,8.61,8.61,8.61,141.0,361.0,0.08051633999999996,0.08051633999999996,19.0,19.0,0.0,0.0,0.0,0.0,40.0,59.0,60.0,64.5,714.0,735.0,17.0,17.0,33.0,34.0,1.0,0.0,77.0625,19.375,78.0625,750.0,14.0,33.800000000000004,8.0,2.0,29.0,17.0,892.0
1788929104328,2026-09-09T08:45:04.328,2253.0,14.200000000000001,90.0,8.02,8.02,8.02,8.02,693.0,659.0,0.07052867000000002,0.07052867000000002,22.0,22.0,0.0,0.0,0.0,0.0,40.0,55.0,55.0,73.10000000000001,630.0,651.0,16.0,16.0,25.0,26.0,1.0,0.0,76.4375,18.75,75.0625,750.0,18.0,33.9,8.0,2.0,29.0,17.0,892.0
