time_ms,iso,REGIME_MOTEUR,TENSION_ALIMENTATION_CALCULATEUR_CONTROLE_MOTEUR,TEMPERATURE_D_EAU_MOTEUR_d,TEMPS_INJECTION_CYLINDRE_01,TEMPS_INJECTION_CYLINDRE_02,TEMPS_INJECTION_CYLINDRE_03,TEMPS_INJECTION_CYLINDRE_04,ETAT_SONDE_A_OXYGENE_AMONT,ETAT_REGULATION_SONDE_A_OXYGENE_AMONT,TENSION_SONDE_A_OXYGENE_AMONT,ETAT_SONDE_A_OXYGENE_AVAL,ETAT_REGULATION_SONDE_A_OXYGENE_AVAL,TENSION_SONDE_A_OXYGENE_AVAL,RCOAMONT,RCOAVAL,FACTEUR_CORRECTION_RICHESSE_AMONT,FACTEUR_CORRECTION_RICHESSE_AVAL,CHARGE_ESTIMEE_CANISTER,CON_RICHESSE,CDERCOELECPURGE,AVANCE_ALLUMAGE_OPTIMAL,AVANCE_ALLUMAGE_MAXIMUM,AVANCE_ALLUMAGE_MINIMUM,AVANCE_ALLUMAGE_APPLIQUEE_A_CHAQUE_CYLINDRE,AVANCE_APPLIQUEE_CYL_2,AVANCE_APPLIQUEE_CYL_3,AVANCE_APPLIQUEE_CYL_4,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_01,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_02,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_03,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_04,TEMP_AIR_ADMISSION_SUP,REMPLISSAGE_DE_CONSIGNE,REMPLISSAGE_MESURE,DEBIT_AIR,CONSIGNE_PRESSION_ADMISSION,PRESSIONTUBULURE,ANGLE_PAPILLON_CONSIGNE,ANGLE_PAPILLON_MESURE,TENSION_RECOPIE_POSITION_PAPILLON_01,TENSION_RECOPIE_POSITION_PAPILLON_02,CONSIGNE_POSITION_DEPHASEUR_AAC_ADMISSION,POS_DEPHASEUR_ACC_1,RCO_ELECTROVANNE_DEPHASEUR_ACC_1,ETAT_COH_POSITION_AAC_ADMI_VIL,COMPTDEMMOT,DEBAIRCONS,DEPASSEMENT_SEUIL_ENCRASSEMENT_MOTEUR,COMPTEUR_NB_DEMARRAGE_A_FROID,COUPLE_MOTEUR_EFFECTIF_AIR,COUPLE_MOTEUR_EFFECTIF_AVANCE,COUPLE_MOTEUR_AVANCE,COUPLE_RESISTANT_MOTEUR_ESTIME,COUPLE_VOLONTE_CONDUCTEUR,REGMOTRALENTI,VITESSE_VEHICULE,PEDALE_ACCELERATEUR_1,PEDALE_ACCELERATEUR_2,POSPEDACC1,POSPEDACC2,VITESSE_CONSIGNE_REGULATION_VITESSE,ETAT_RVV,VITESSE_CONSIGNE_LIMITATION_DE_VITESSE,ETAT_LVV,ETAT_CONTACTEUR_FREIN_PRINCIPAL,ETAT_CONTACTEUR_PEDALE_FREIN,INFORMATION_CAPTEUR_EMBRAYAGE,INFORMATION_POINT_DUR_PEDALE_ACCELERATEUR,RAPPORT_ENGAGE,TYPE_BOITE_VITESSES,ETAT_MTH,ETAT_FONCTIONNEMENT_MOTEUR_THERMIQUE,ETAT_REVEIL_CALCULATEUR,POSITION_PEDALE_EMBRAYAGE,NIVEAU_CARBURANT_AFFICHE,TEMPS_ARRET_MOTEUR,TEMPERATURE_EAU_DERNIER_ARRET_MOTEUR,AUTORISATION_DEMARRAGE_CALCULATEURS_BV,ETAT_GMP,ETAT_REL_GMV_C5,ETAT_GMV_PTIT_C5,CONSIGNE_VITESSE_GMV_C5,ETAT_RELAIS_GMV,ESTIMATION_PUISSANCE_CONSO_COMPRESSEUR_REFRI,PRESSION_CIRCUIT_REFRIGERANT_a,TENSION_ALIMENTATION_CAPTEURS_01,TENSION_ALIMENTATION_CAPTEURS_02,TENSION_ALIMENTATION_CAPTEURS_03,PRESSION_HUILE_MOTEUR,COMMANDE_RELAIS_PUISSANCE,ETATCDEDEM,TEMPERATURE_AIR_EXTERIEUR,BRUIT_CAPTEUR_CLIQUETIS,INFO_DETECTION_CHOC,ETAT_COMMANDE_POMPE_VIDE_ELECTRIQUE,PRESSION_ATMOSPHERIQUE,PRESSION_MASTERVAC
1789040175426,2026-09-10T15:36:15.426,744.0,14.100000000000001,77.0,2.58,2.58,2.58,2.58,1.0,1.0,742.0,1.0,0.0,751.0,84.5,92.5,0.013791989999999976,0.013791989999999976,7.0,0.999,24.0,16.0,16.0,-17.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,40.0,20.0,21.0,8.6,336.0,336.0,2.0,2.0,600.0,4390.0,0.0,0.0,0.0,1.0,19513.0,8.200000000000001,0.0,0.0,-27.875,-1.3125,-2.5625,29.0,-27.875,750.0,10.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,39.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,1144.0,0.0,255.0,854.0,356.0
1789040176025,2026-09-10T15:36:16.026,746.0,14.200000000000001,77.0,2.54,2.54,2.54,2.54,1.0,1.0,708.0,1.0,0.0,712.0,84.5,92.5,-0.014530569999999993,-0.014530569999999993,6.0,0.999,24.0,15.0,15.0,-18.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,40.0,21.0,21.0,8.700000000000001,357.0,336.0,2.0,2.0,610.0,4380.0,0.0,0.0,0.0,1.0,19513.0,8.6,0.0,0.0,-28.3125,0.0625,-0.4375,29.4375,-28.3125,750.0,8.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,4.0,0.0,39.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,1144.0,0.0,255.0,854.0,356.0
1789040176534,2026-09-10T15:36:16.535,747.0,14.100000000000001,77.0,2.68,2.68,2.68,2.68,0.0,1.0,234.0,1.0,0.0,703.0,86.0,94.0,0.011472470000000012,0.011472470000000012,6.0,0.999,24.0,15.0,15.0,-20.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,40.0,21.0,22.0,8.700000000000001,357.0,357.0,2.0,2.0,600.0,4390.0,0.0,0.0,0.0,1.0,19513.0,8.6,1.0,0.0,-28.3125,0.0625,-0.4375,29.4375,-28.3125,750.0,8.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,39.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,1144.0,0.0,255.0,854.0,356.0
1789040177283,2026-09-10T15:36:17.283,743.0,14.100000000000001,77.0,2.7,2.7,2.7,2.7,0.0,1.0,444.0,0.0,0.0,83.0,85.0,93.0,0.01653115999999999,0.01653115999999999,5.0,0.999,24.0,15.0,15.0,-20.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,40.0,21.0,22.0,8.700000000000001,336.0,357.0,2.0,2.0,600.0,4390.0,0.0,0.0,0.0,1.0,19513.0,8.5,0.0,0.0,-28.75,-1.75,-1.3125,29.875,-28.75,750.0,9.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,1.0,4.0,100.0,40.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,1392.0,0.0,255.0,854.0,353.0
1789040177854,2026-09-10T15:36:17.854,757.0,14.100000000000001,77.0,2.61,2.61,2.61,2.61,1.0,1.0,766.0,1.0,0.0,756.0,85.5,93.5,-0.006328319999999998,-0.006328319999999998,5.0,0.999,24.0,15.0,15.0,-18.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,40.0,27.0,22.0,9.0,420.0,336.0,3.0,3.0,630.0,4360.0,0.0,0.0,0.0,1.0,19513.0,10.700000000000001,0.0,0.0,-28.75,-1.75,-1.3125,29.875,-28.75,750.0,9.0,680.0,320.0,8.3,6.9,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,42.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,1392.0,0.0,255.0,854.0,353.0
1789040178485,2026-09-10T15:36:18.485,896.0,14.200000000000001,77.0,3.2800000000000002,3.2800000000000002,3.2800000000000002,3.2800000000000002,1.0,1.0,756.0,1.0,0.0,756.0,86.0,93.0,-0.02207664000000001,-0.02207664000000001,4.0,0.999,41.0,16.0,16.0,-31.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,28.0,26.0,15.700000000000001,441.0,399.0,5.0,4.0,700.0,4300.0,0.0,0.0,0.0,1.0,19513.0,16.900000000000002,1.0,0.0,11.1875,12.0,13.1875,30.875,11.1875,750.0,9.0,770.0,370.0,11.100000000000001,9.5,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,43.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,1392.0,0.0,255.0,854.0,353.0
1789040179146,2026-09-10T15:36:19.146,1581.0,14.200000000000001,77.0,2.97,2.97,2.97,2.97,1.0,1.0,463.0,1.0,0.0,717.0,84.0,91.5,-0.0687875,-0.0687875,4.0,0.999,55.0,24.0,24.0,-36.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,40.0,21.0,23.0,19.5,315.0,336.0,5.0,5.0,730.0,4250.0,0.0,0.0,0.0,1.0,19513.0,17.7,0.0,0.0,11.1875,12.0,13.1875,30.875,11.1875,750.0,10.0,770.0,370.0,11.100000000000001,9.8,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,43.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2546.0,0.0,255.0,854.0,351.0
1789040179744,2026-09-10T15:36:19.745,1523.0,14.3,77.0,2.95,2.95,2.95,2.95,0.0,1.0,429.0,0.0,0.0,97.0,83.5,91.0,0.027762520000000013,0.027762520000000013,4.0,0.999,54.0,24.0,24.0,-36.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,40.0,26.0,24.0,21.0,378.0,357.0,6.0,6.0,770.0,4210.0,0.0,0.0,0.0,1.0,19513.0,22.1,0.0,0.0,21.3125,16.375,16.25,25.9375,21.3125,750.0,11.0,970.0,460.0,16.900000000000002,15.4,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,43.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2546.0,0.0,255.0,854.0,351.0
1789040180254,2026-09-10T15:36:20.254,1641.0,14.200000000000001,77.0,3.85,3.85,3.85,3.85,1.0,1.0,668.0,1.0,0.0,693.0,84.5,93.0,-0.014660279999999998,-0.014660279999999998,4.0,0.999,83.0,24.0,24.0,-36.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,40.0,28.0,30.0,28.0,420.0,420.0,7.0,7.0,820.0,4160.0,0.0,0.0,0.0,1.0,19513.0,26.200000000000003,1.0,0.0,21.3125,16.375,16.25,25.9375,21.3125,750.0,12.0,1010.0,480.0,18.2,16.8,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,43.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2546.0,0.0,255.0,854.0,351.0
1789040181033,2026-09-10T15:36:21.034,1797.0,14.200000000000001,77.0,3.99,3.99,3.99,3.99,0.0,1.0,107.0,0.0,0.0,390.0,83.0,91.5,-0.007388890000000009,-0.007388890000000009,4.0,0.999,88.0,24.0,24.0,-36.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,40.0,34.0,34.0,36.300000000000004,504.0,483.0,9.0,9.0,910.0,4070.0,0.0,0.0,0.0,1.0,19513.0,35.6,1.0,0.0,34.375,36.625,36.625,22.125,34.375,750.0,14.0,1120.0,540.0,21.700000000000003,20.1,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,42.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2440.0,0.0,255.0,854.0,351.0
1789040181571,2026-09-10T15:36:21.572,2170.0,14.200000000000001,77.0,4.07,4.07,4.07,4.07,1.0,1.0,683.0,1.0,0.0,688.0,82.0,92.0,-0.030645129999999993,-0.030645129999999993,4.0,0.999,99.0,27.0,27.0,-32.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,40.0,29.0,31.0,37.7,420.0,441.0,9.0,9.0,890.0,4090.0,0.0,0.0,0.0,1.0,19513.0,35.2,0.0,0.0,34.375,36.625,36.625,22.125,34.375,750.0,16.0,1120.0,540.0,21.700000000000003,20.400000000000002,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,40.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2440.0,0.0,255.0,854.0,351.0
1789040182204,2026-09-10T15:36:22.205,2348.0,14.3,78.0,3.69,3.69,3.69,3.69,0.0,1.0,117.0,0.0,0.0,102.0,80.0,91.5,0.009961730000000002,0.009961730000000002,4.0,0.999,99.0,30.0,30.0,-27.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,40.0,27.0,27.0,36.0,378.0,378.0,9.0,9.0,880.0,4100.0,0.0,0.0,0.0,1.0,19513.0,34.5,1.0,0.0,23.3125,25.0,24.8125,20.8125,23.3125,750.0,17.0,1160.0,560.0,22.8,21.200000000000003,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,41.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,2440.0,0.0,255.0,854.0,351.0
1789040182836,2026-09-10T15:36:22.837,2547.0,14.200000000000001,78.0,3.56,3.56,3.56,3.56,0.0,1.0,63.0,0.0,0.0,63.0,79.0,92.0,0.006848689999999991,0.006848689999999991,4.0,0.999,99.0,29.0,29.0,-27.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,40.0,33.0,30.0,45.0,462.0,420.0,11.0,11.0,1000.0,3980.0,0.0,0.0,0.0,1.0,19513.0,47.1,1.0,0.0,23.3125,25.0,24.8125,20.8125,23.3125,750.0,18.0,1300.0,630.0,27.1,25.6,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,38.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,4647.0,0.0,255.0,854.0,351.0
1789040183465,2026-09-10T15:36:23.465,2823.0,14.3,78.0,5.24,5.24,5.24,5.24,1.0,1.0,761.0,1.0,0.0,703.0,76.5,92.0,0.020765809999999996,0.020765809999999996,4.0,0.999,99.0,26.0,26.0,-30.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,40.0,43.0,48.0,75.7,504.0,546.0,15.0,15.0,1150.0,3830.0,17.0,22.0,26.0,1.0,19513.0,69.3,0.0,0.0,49.75,51.375,54.125,20.625,49.75,750.0,21.0,1310.0,630.0,28.0,26.200000000000003,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,38.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,4647.0,0.0,255.0,854.0,351.0
1789040184034,2026-09-10T15:36:24.034,3116.0,14.200000000000001,78.0,3.5700000000000003,3.5700000000000003,3.5700000000000003,3.5700000000000003,1.0,1.0,800.0,1.0,0.0,747.0,73.0,92.0,-0.007724609999999993,-0.007724609999999993,4.0,0.999,99.0,34.0,34.0,-24.0,-14.0,-14.0,-14.0,-14.0,0.0,0.0,0.0,0.0,39.0,13.0,18.0,27.0,210.0,273.0,6.0,6.0,770.0,4210.0,0.0,0.0,0.0,1.0,19513.0,21.3,1.0,0.0,49.75,51.375,54.125,20.625,49.75,750.0,22.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,0.0,4.0,100.0,41.0,8495.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,4647.0,0.0,255.0,854.0,351.0
1789040184846,2026-09-10T15:36:24.847,2311.0,14.200000000000001,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,92.0,1.9839999999993196e-05,1.9839999999993196e-05,3.0,0.999,0.0,37.0,37.0,-11.0,-11.0,-11.0,-11.0,-11.0,0.0,0.0,0.0,0.0,39.0,13.0,16.0,16.400000000000002,210.0,231.0,4.0,4.0,680.0,4300.0,0.0,0.0,0.0,1.0,19513.0,14.100000000000001,1.0,0.0,1.5,-1.9375,-2.9375,22.4375,1.5,750.0,22.0,770.0,370.0,11.3,10.100000000000001,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,42.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,1951.0,0.0,255.0,854.0,273.0
1789040185357,2026-09-10T15:36:25.357,1962.0,14.200000000000001,78.0,2.0100000000000002,2.0100000000000002,2.0100000000000002,2.0100000000000002,1.0,0.0,844.0,1.0,0.0,693.0,67.5,91.5,1.9839999999993196e-05,1.9839999999993196e-05,3.0,1.04,0.0,40.0,40.0,-18.0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,39.0,16.0,15.0,15.600000000000001,231.0,231.0,4.0,4.0,700.0,4290.0,0.0,0.0,0.0,1.0,19513.0,15.8,0.0,0.0,1.5,-1.9375,-2.9375,22.4375,1.5,750.0,22.0,780.0,370.0,11.600000000000001,10.4,254.0,20.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,2.0,4.0,100.0,44.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,1951.0,0.0,255.0,854.0,273.0
1789040186105,2026-09-10T15:36:26.105,1693.0,14.3,78.0,2.29,2.29,2.29,2.29,0.0,1.0,58.0,0.0,0.0,87.0,67.5,91.5,0.012433849999999969,0.012433849999999969,3.0,0.999,4.0,28.0,28.0,-26.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,39.0,23.0,21.0,20.0,336.0,294.0,6.0,6.0,770.0,4200.0,0.0,0.0,0.0,1.0,19513.0,22.0,0.0,0.0,15.75,25.5625,14.375,23.375,15.75,750.0,22.0,860.0,410.0,13.9,12.700000000000001,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,41.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,1951.0,0.0,255.0,854.0,273.0
1789040186737,2026-09-10T15:36:26.737,1700.0,14.200000000000001,78.0,3.17,3.17,3.17,3.17,1.0,1.0,839.0,1.0,0.0,751.0,67.5,91.0,0.013624130000000012,0.013624130000000012,4.0,0.999,9.0,24.0,24.0,-36.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,39.0,13.0,21.0,18.2,210.0,294.0,3.0,3.0,660.0,4340.0,0.0,0.0,0.0,1.0,19513.0,12.4,1.0,0.0,15.75,25.5625,14.375,23.375,15.75,750.0,22.0,620.0,290.0,6.6000000000000005,5.4,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,43.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,3973.0,0.0,255.0,854.0,264.0
1789040187366,2026-09-10T15:36:27.367,1725.0,14.3,78.0,1.8900000000000001,1.8900000000000001,1.8900000000000001,1.8900000000000001,1.0,1.0,659.0,1.0,0.0,791.0,67.5,91.0,-0.01032644000000002,-0.01032644000000002,3.0,0.999,8.0,37.0,37.0,-6.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,39.0,14.0,15.0,14.3,210.0,231.0,3.0,3.0,660.0,4330.0,0.0,0.0,0.0,1.0,19513.0,13.0,0.0,0.0,-1.5625,-0.1875,-0.25,24.3125,-1.5625,750.0,22.0,650.0,300.0,7.5,6.300000000000001,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,41.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,3973.0,0.0,255.0,854.0,264.0
1789040187872,2026-09-10T15:36:27.872,1764.0,14.3,78.0,1.98,1.98,1.98,1.98,0.0,1.0,73.0,0.0,0.0,58.0,68.0,91.0,0.04056566,0.04056566,3.0,0.999,10.0,38.0,38.0,3.0,38.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,39.0,14.0,15.0,14.600000000000001,210.0,231.0,4.0,4.0,670.0,4320.0,0.0,0.0,0.0,1.0,19513.0,13.700000000000001,0.0,0.0,-1.5625,-0.1875,-0.25,24.3125,-1.5625,750.0,22.0,670.0,310.0,8.200000000000001,6.9,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,39.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,33.0,3973.0,0.0,255.0,854.0,264.0
1789040188654,2026-09-10T15:36:28.654,1700.0,14.3,78.0,2.04,2.04,2.04,2.04,1.0,1.0,766.0,1.0,0.0,458.0,68.5,91.5,0.03910069999999999,0.03910069999999999,3.0,0.999,10.0,37.0,37.0,2.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,39.0,14.0,15.0,14.8,210.0,231.0,4.0,4.0,670.0,4310.0,0.0,0.0,0.0,1.0,19513.0,13.8,1.0,0.0,-14.0,-1.875,-0.9375,23.4375,-20.9375,750.0,22.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,38.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,2720.0,0.0,255.0,854.0,238.0
1789040189193,2026-09-10T15:36:29.194,1759.0,14.3,78.0,1.8,1.8,1.8,1.8,0.0,1.0,39.0,1.0,0.0,463.0,68.5,91.0,-0.006099419999999994,-0.006099419999999994,2.0,0.999,12.0,38.0,38.0,-15.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,39.0,14.0,14.0,13.600000000000001,210.0,210.0,3.0,3.0,660.0,4320.0,0.0,0.0,0.0,1.0,19513.0,12.700000000000001,0.0,0.0,-14.0,-1.875,-0.9375,23.4375,-20.9375,750.0,22.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,2.0,4.0,0.0,37.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,2720.0,0.0,255.0,854.0,238.0
1789040189824,2026-09-10T15:36:29.824,1741.0,14.200000000000001,78.0,1.86,1.86,1.86,1.86,0.0,1.0,43.0,0.0,0.0,39.0,68.5,91.5,0.05348324999999998,0.05348324999999998,2.0,0.999,12.0,38.0,38.0,-15.0,-8.0,-8.0,-8.0,-8.0,0.0,0.0,0.0,0.0,39.0,14.0,14.0,13.5,210.0,210.0,3.0,3.0,650.0,4330.0,0.0,0.0,0.0,1.0,19513.0,12.600000000000001,0.0,0.0,-23.4375,-23.375,-23.6875,24.75,-23.4375,750.0,22.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,0.0,4.0,0.0,37.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4990.0,1.0,1.0,0.0,33.0,2720.0,0.0,255.0,854.0,238.0
1789040190515,2026-09-10T15:36:30.516,1676.0,14.200000000000001,78.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,19.0,68.5,91.5,1.9839999999993196e-05,1.9839999999993196e-05,2.0,0.999,0.0,36.0,36.0,-17.0,-17.0,-17.0,-17.0,-17.0,0.0,0.0,0.0,0.0,39.0,14.0,15.0,12.9,210.0,231.0,3.0,3.0,640.0,4340.0,0.0,0.0,0.0,1.0,19513.0,11.9,1.0,0.0,-23.4375,-23.375,-23.6875,24.75,-23.4375,750.0,20.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,0.0,4.0,0.0,38.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,3795.0,0.0,255.0,854.0,234.0
1789040191145,2026-09-10T15:36:31.145,1527.0,14.200000000000001,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,91.5,1.9839999999993196e-05,1.9839999999993196e-05,2.0,0.999,0.0,37.0,37.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,13.0,14.0,10.9,210.0,210.0,3.0,2.0,620.0,4370.0,0.0,0.0,0.0,1.0,19513.0,10.4,0.0,0.0,-25.8125,-25.8125,-26.125,27.125,-25.8125,750.0,18.0,390.0,200.0,0.0,0.0,254.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,0.0,5.0,0.0,4.0,0.0,36.0,8495.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.1000000000000005,5000.0,4990.0,4980.0,1.0,1.0,0.0,32.0,3795.0,0.0,255.0,854.0,234.0
