time_ms,iso,ETAT_VERROUILLAGE_DEVERROUILLAGE_CALCULTATEUR,ETAT_PROGRAMMATION_ANTI_DEMARRAGE,PB_TRANSMISSION_CODE_DEVERROUILLAGE,OPTION_APPAIRAGE_CHOISIE,REGIME_MOTEUR,TENSION_ALIMENTATION_CALCULATEUR_CONTROLE_MOTEUR,TEMPERATURE_D_EAU_MOTEUR_d,TEMPS_INJECTION_CYLINDRE_01,TEMPS_INJECTION_CYLINDRE_02,TEMPS_INJECTION_CYLINDRE_03,TEMPS_INJECTION_CYLINDRE_04,ETAT_SONDE_A_OXYGENE_AMONT,ETAT_REGULATION_SONDE_A_OXYGENE_AMONT,TENSION_SONDE_A_OXYGENE_AMONT,ETAT_SONDE_A_OXYGENE_AVAL,ETAT_REGULATION_SONDE_A_OXYGENE_AVAL,TENSION_SONDE_A_OXYGENE_AVAL,RCOAMONT,RCOAVAL,FACTEUR_CORRECTION_RICHESSE_AMONT,FACTEUR_CORRECTION_RICHESSE_AVAL,CHARGE_ESTIMEE_CANISTER,CON_RICHESSE,CDERCOELECPURGE,AVANCE_ALLUMAGE_OPTIMAL,AVANCE_ALLUMAGE_MAXIMUM,AVANCE_ALLUMAGE_MINIMUM,AVANCE_ALLUMAGE_APPLIQUEE_A_CHAQUE_CYLINDRE,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_01,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_02,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_03,RETRAIT_AVANCE_ALLUMAGE_CYLINDRE_04,TEMP_AIR_ADMISSION_SUP,REMPLISSAGE_DE_CONSIGNE,REMPLISSAGE_MESURE,DEBIT_AIR,CONSIGNE_PRESSION_ADMISSION,PRESSIONTUBULURE,ANGLE_PAPILLON_CONSIGNE,ANGLE_PAPILLON_MESURE,TENSION_RECOPIE_POSITION_PAPILLON_01,TENSION_RECOPIE_POSITION_PAPILLON_02,CONSIGNE_POSITION_DEPHASEUR_AAC_ADMISSION,POS_DEPHASEUR_ACC_1,RCO_ELECTROVANNE_DEPHASEUR_ACC_1,ETAT_COH_POSITION_AAC_ADMI_VIL,COMPTDEMMOT,DEBAIRCONS,DEPASSEMENT_SEUIL_ENCRASSEMENT_MOTEUR,COMPTEUR_NB_DEMARRAGE_A_FROID,APP_POS_MINI_PEDALE_1,APP_POS_MINI_PEDALE_2,APP_POS_MAXI_PEDALE_1,APP_POS_MAXI_PEDALE_2,ETAT_APP_BUTEES_PAPILLON_MOTORISE,BESOIN_APPRENTISSAGE_BUTEES_PAPILLON,VALEUR_APP_LIMP_HOME_BPM_SIGNAL_1,VALEUR_APP_LIMP_HOME_BPM_SIGNAL_2,APPRENTISSAGE_BUTE_MINI_PAPILLON_PISTE_01,APPRENTISSAGE_BUTE_MINI_PAPILLON_PISTE_02,ETAT_APP_DEPH_AAC_ADM,VALEUR_APPRENTISSAGE_BUTEE_BASSE_DEPHASEUR_AAC_ADMISSION,STATUS_PREMIER_APP_DEPH_AAC_ADM,COUPLE_MOTEUR_EFFECTIF_AIR,COUPLE_MOTEUR_EFFECTIF_AVANCE,COUPLE_MOTEUR_AVANCE,COUPLE_RESISTANT_MOTEUR_ESTIME,COUPLE_VOLONTE_CONDUCTEUR,REGMOTRALENTI,VITESSE_VEHICULE,PEDALE_ACCELERATEUR_1,PEDALE_ACCELERATEUR_2,POSPEDACC1,POSPEDACC2,VITESSE_CONSIGNE_REGULATION_VITESSE,ETAT_RVV,VITESSE_CONSIGNE_LIMITATION_DE_VITESSE,ETAT_LVV,ETAT_CONTACTEUR_FREIN_PRINCIPAL,ETAT_CONTACTEUR_PEDALE_FREIN,INFORMATION_CAPTEUR_EMBRAYAGE,INFORMATION_POINT_DUR_PEDALE_ACCELERATEUR,RAPPORT_ENGAGE,TYPE_BOITE_VITESSES,ETAT_MTH,ETAT_FONCTIONNEMENT_MOTEUR_THERMIQUE,ETAT_REVEIL_CALCULATEUR,POSITION_PEDALE_EMBRAYAGE,NIVEAU_CARBURANT_AFFICHE,TEMPS_ARRET_MOTEUR,TEMPERATURE_EAU_DERNIER_ARRET_MOTEUR,AUTORISATION_DEMARRAGE_CALCULATEURS_BV,ETAT_GMP,ETAT_REL_GMV_C5,ETAT_GMV_PTIT_C5,CONSIGNE_VITESSE_GMV_C5,ETAT_RELAIS_GMV,ESTIMATION_PUISSANCE_CONSO_COMPRESSEUR_REFRI,PRESSION_CIRCUIT_REFRIGERANT_a,TENSION_ALIMENTATION_CAPTEURS_01,TENSION_ALIMENTATION_CAPTEURS_02,TENSION_ALIMENTATION_CAPTEURS_03,PRESSION_HUILE_MOTEUR,COMMANDE_RELAIS_PUISSANCE,ETATCDEDEM,TEMPERATURE_AIR_EXTERIEUR,BRUIT_CAPTEUR_CLIQUETIS,INFO_DETECTION_CHOC,ETAT_COMMANDE_POMPE_VIDE_ELECTRIQUE,PRESSION_ATMOSPHERIQUE,PRESSION_MASTERVAC,ZAPVNUMBER,SIGNATURE,DATE,MILEAGE,ERASETYPE,NUMBERINTERVENTION,DONNES_ADAPT
1788498468522,2026-09-04T09:07:48.522,0.0,4.0,0.0,1.0,1671.0,14.200000000000001,96.0,,,,,,,,,,,,,,,,,,23.0,23.0,-36.0,17.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,21.375,19.6875,22.8125,27.0,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.5,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,4993.0,0.0,255.0,890.0,344.0,0.0,0.0,,,,,
1788498468905,2026-09-04T09:07:48.905,0.0,4.0,0.0,1.0,1674.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,21.0,21.0,-34.0,18.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9375,65.375,66.5,20.9375,75.9375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.5,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,3016.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498469304,2026-09-04T09:07:49.304,0.0,4.0,0.0,1.0,1956.0,14.200000000000001,96.0,,,,,,,,,,,,,,,,,,19.0,19.0,-36.0,6.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4375,68.9375,71.9375,20.5,62.4375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.5,5000.0,4990.0,4970.0,1.0,1.0,0.0,29.0,3294.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498469663,2026-09-04T09:07:49.663,0.0,4.0,0.0,1.0,2034.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,23.0,23.0,-35.0,20.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5625,66.8125,36.625,20.6875,27.5625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.5,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,5000.0,0.0,255.0,890.0,344.0,0.0,0.0,,,,,
1788498470104,2026-09-04T09:07:50.104,0.0,4.0,0.0,1.0,1666.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,22.0,22.0,-36.0,-3.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.25,8.3125,7.1875,22.625,24.25,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.5,5000.0,4990.0,4970.0,1.0,1.0,0.0,29.0,3042.0,0.0,255.0,890.0,344.0,0.0,0.0,,,,,
1788498470499,2026-09-04T09:07:50.499,0.0,4.0,0.0,1.0,1783.0,14.0,96.0,,,,,,,,,,,,,,,,,,23.0,23.0,-36.0,3.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.375,31.75,24.6875,22.5,22.375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.5,5000.0,4990.0,4970.0,1.0,1.0,0.0,29.0,2409.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498470946,2026-09-04T09:07:50.946,0.0,4.0,0.0,1.0,1728.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,23.0,23.0,-36.0,7.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5625,21.5625,21.0625,22.5625,19.5625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.5,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,5000.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498471364,2026-09-04T09:07:51.364,0.0,4.0,0.0,1.0,1772.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,24.0,24.0,-36.0,20.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4375,18.4375,18.5,22.625,15.4375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,2903.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498471701,2026-09-04T09:07:51.701,0.0,4.0,0.0,1.0,1816.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,24.0,24.0,-36.0,24.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8125,16.9375,16.9375,22.625,14.8125,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,3391.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498472118,2026-09-04T09:07:52.118,0.0,4.0,0.0,1.0,1828.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,25.0,25.0,-20.0,25.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3125,16.0625,16.0625,22.125,16.3125,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,4387.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498472568,2026-09-04T09:07:52.568,0.0,4.0,0.0,1.0,1848.0,14.200000000000001,96.0,,,,,,,,,,,,,,,,,,25.0,25.0,-20.0,25.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,16.8125,16.75,22.625,17.0,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,4187.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498472939,2026-09-04T09:07:52.939,0.0,4.0,0.0,1.0,1869.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,24.0,24.0,-30.0,21.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0625,23.0,23.0,21.6875,29.0625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,5000.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498473360,2026-09-04T09:07:53.360,0.0,4.0,0.0,1.0,1921.0,14.0,96.0,,,,,,,,,,,,,,,,,,23.0,23.0,-32.0,23.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,36.5,36.8125,21.125,42.0,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,4303.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498473783,2026-09-04T09:07:53.783,0.0,4.0,0.0,1.0,2041.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,22.0,22.0,-35.0,22.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8125,46.375,46.8125,20.625,48.8125,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,3022.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498474279,2026-09-04T09:07:54.279,0.0,4.0,0.0,1.0,2236.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,23.0,23.0,-36.0,23.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5625,49.625,49.5625,20.3125,46.5625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,4463.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498474693,2026-09-04T09:07:54.693,0.0,4.0,0.0,1.0,2456.0,14.0,96.0,,,,,,,,,,,,,,,,,,24.0,24.0,-36.0,24.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.25,54.9375,55.125,19.3125,57.25,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,3454.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498475080,2026-09-04T09:07:55.080,0.0,4.0,0.0,1.0,2675.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,21.0,21.0,-31.0,21.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,71.8125,71.625,19.125,68.0,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,4966.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498475498,2026-09-04T09:07:55.498,0.0,4.0,0.0,1.0,2951.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,22.0,21.0,-23.0,21.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0625,61.9375,60.9375,19.625,50.0625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.4,5000.0,4990.0,4970.0,1.0,1.0,0.0,29.0,3867.0,0.0,255.0,890.0,343.0,0.0,0.0,,,,,
1788498475901,2026-09-04T09:07:55.901,0.0,4.0,0.0,1.0,3133.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,30.0,30.0,-35.0,11.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.8125,-10.875,-8.375,20.5625,-11.8125,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,5000.0,0.0,255.0,890.0,328.0,0.0,0.0,,,,,
1788498476260,2026-09-04T09:07:56.260,0.0,4.0,0.0,1.0,2687.0,14.200000000000001,96.0,,,,,,,,,,,,,,,,,,40.0,40.0,-19.0,-17.0,0.0,0.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.6875,-19.625,-19.875,20.125,-19.6875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,4537.0,0.0,255.0,890.0,300.0,0.0,0.0,,,,,
1788498476719,2026-09-04T09:07:56.719,0.0,4.0,0.0,1.0,2339.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,45.0,45.0,-9.0,36.0,0.0,0.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9375,5.75,5.9375,21.3125,18.9375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,51.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,3145.0,0.0,255.0,890.0,283.0,0.0,0.0,,,,,
1788498477183,2026-09-04T09:07:57.183,0.0,4.0,0.0,1.0,1979.0,14.100000000000001,96.0,,,,,,,,,,,,,,,,,,24.0,24.0,-29.0,24.0,0.0,0.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6875,40.1875,37.8125,21.25,46.6875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,2952.0,0.0,255.0,890.0,285.0,0.0,0.0,,,,,
1788498477581,2026-09-04T09:07:57.581,0.0,4.0,0.0,1.0,1831.0,14.0,95.0,,,,,,,,,,,,,,,,,,20.0,20.0,-36.0,13.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4375,49.0,48.9375,21.4375,50.4375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,2902.0,0.0,255.0,890.0,287.0,0.0,0.0,,,,,
1788498477940,2026-09-04T09:07:57.940,0.0,4.0,0.0,1.0,1736.0,14.100000000000001,95.0,,,,,,,,,,,,,,,,,,19.0,19.0,-36.0,19.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5,53.3125,53.3125,21.1875,52.5,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,3997.0,0.0,255.0,890.0,288.0,0.0,0.0,,,,,
1788498478461,2026-09-04T09:07:58.461,0.0,4.0,0.0,1.0,1749.0,14.100000000000001,95.0,,,,,,,,,,,,,,,,,,19.0,19.0,-36.0,10.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,45.0625,44.8125,21.4375,42.0,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,4320.0,0.0,255.0,890.0,289.0,0.0,0.0,,,,,
1788498478882,2026-09-04T09:07:58.882,0.0,4.0,0.0,1.0,1797.0,14.100000000000001,95.0,,,,,,,,,,,,,,,,,,21.0,21.0,-35.0,14.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.75,41.1875,40.625,21.6875,39.75,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,3083.0,0.0,255.0,890.0,290.0,0.0,0.0,,,,,
1788498479223,2026-09-04T09:07:59.223,0.0,4.0,0.0,1.0,1848.0,14.0,95.0,,,,,,,,,,,,,,,,,,21.0,21.0,-35.0,21.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6875,40.375,40.375,21.0625,38.6875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,2700.0,0.0,255.0,890.0,290.0,0.0,0.0,,,,,
1788498479582,2026-09-04T09:07:59.582,0.0,4.0,0.0,1.0,1875.0,14.100000000000001,95.0,,,,,,,,,,,,,,,,,,22.0,22.0,-34.0,22.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.125,38.4375,38.25,21.8125,38.125,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,5000.0,0.0,255.0,890.0,291.0,0.0,0.0,,,,,
1788498480022,2026-09-04T09:08:00.022,0.0,4.0,0.0,1.0,1908.0,14.200000000000001,95.0,,,,,,,,,,,,,,,,,,22.0,22.0,-34.0,22.0,0.0,0.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.125,37.75,37.75,21.75,37.125,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,5000.0,0.0,255.0,890.0,291.0,0.0,0.0,,,,,
1788498480406,2026-09-04T09:08:00.406,0.0,4.0,0.0,1.0,1921.0,14.100000000000001,95.0,,,,,,,,,,,,,,,,,,22.0,22.0,-33.0,22.0,0.0,0.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6875,37.625,37.6875,21.1875,36.6875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,2447.0,0.0,255.0,890.0,292.0,0.0,0.0,,,,,
1788498480747,2026-09-04T09:08:00.747,0.0,4.0,0.0,1.0,1953.0,14.100000000000001,95.0,,,,,,,,,,,,,,,,,,22.0,22.0,-33.0,22.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.375,36.5625,36.5625,21.25,36.375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,2724.0,0.0,255.0,890.0,292.0,0.0,0.0,,,,,
1788498481070,2026-09-04T09:08:01.070,0.0,4.0,0.0,1.0,1949.0,14.200000000000001,95.0,,,,,,,,,,,,,,,,,,22.0,22.0,-33.0,22.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4375,36.5,36.8125,21.875,41.4375,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,4394.0,0.0,255.0,890.0,292.0,0.0,0.0,,,,,
1788498481465,2026-09-04T09:08:01.465,0.0,4.0,0.0,1.0,1956.0,14.100000000000001,95.0,,,,,,,,,,,,,,,,,,22.0,22.0,-35.0,22.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.625,45.5625,45.5,20.75,51.625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,2931.0,0.0,255.0,890.0,292.0,0.0,0.0,,,,,
1788498481887,2026-09-04T09:08:01.887,0.0,4.0,0.0,1.0,2013.0,14.0,95.0,,,,,,,,,,,,,,,,,,21.0,21.0,-36.0,15.0,0.0,0.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.875,66.0625,66.0,20.4375,63.875,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,4664.0,0.0,255.0,890.0,292.0,0.0,0.0,,,,,
1788498482378,2026-09-04T09:08:02.378,0.0,4.0,0.0,1.0,2066.0,14.100000000000001,95.0,,,,,,,,,,,,,,,,,,20.0,20.0,-36.0,10.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5625,63.1875,63.0625,20.375,64.5625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,2470.0,0.0,255.0,890.0,292.0,0.0,0.0,,,,,
1788498482766,2026-09-04T09:08:02.766,0.0,4.0,0.0,1.0,2158.0,14.0,95.0,,,,,,,,,,,,,,,,,,20.0,20.0,-35.0,20.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.125,80.8125,80.8125,19.25,85.125,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,3046.0,0.0,255.0,890.0,292.0,0.0,0.0,,,,,
1788498483163,2026-09-04T09:08:03.163,0.0,4.0,0.0,1.0,2253.0,14.100000000000001,95.0,,,,,,,,,,,,,,,,,,19.0,18.0,-32.0,17.0,0.0,0.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.5625,101.875,102.875,18.75,109.5625,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,5000.0,0.0,255.0,890.0,292.0,0.0,0.0,,,,,
1788498483533,2026-09-04T09:08:03.533,0.0,4.0,0.0,1.0,2372.0,14.100000000000001,95.0,,,,,,,,,,,,,,,,,,20.0,16.0,-29.0,16.0,0.0,0.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.25,108.9375,108.625,18.375,119.25,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,4456.0,0.0,255.0,890.0,292.0,0.0,0.0,,,,,
1788498483911,2026-09-04T09:08:03.911,0.0,4.0,0.0,1.0,2504.0,14.100000000000001,95.0,,,,,,,,,,,,,,,,,,20.0,19.0,-27.0,19.0,0.0,0.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.5,112.3125,112.625,18.0,119.5,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,44.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,3953.0,0.0,255.0,890.0,292.0,0.0,0.0,,,,,
1788498484323,2026-09-04T09:08:04.323,0.0,4.0,0.0,1.0,2645.0,14.100000000000001,95.0,,,,,,,,,,,,,,,,,,20.0,20.0,-18.0,20.0,0.0,0.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.8125,114.6875,114.75,17.9375,117.8125,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,37.0,1.0,0.0,4.4,5000.0,4990.0,4990.0,1.0,1.0,0.0,29.0,4562.0,0.0,255.0,890.0,292.0,0.0,0.0,,,,,
1788498484748,2026-09-04T09:08:04.748,0.0,4.0,0.0,1.0,2763.0,14.200000000000001,95.0,,,,,,,,,,,,,,,,,,20.0,20.0,-34.0,8.0,0.0,0.0,0.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3125,86.6875,87.125,18.9375,82.3125,750.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,37.0,1.0,0.0,4.4,5000.0,4990.0,4980.0,1.0,1.0,0.0,29.0,5000.0,0.0,255.0,890.0,292.0,0.0,0.0,,,,,
